activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2018,549300GWD9H4FQ2VR805,20500,NC,37135,37135012100,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,4,1,2,2,2,785000,100,3.625,0.153,2,3259.07,NA,795,,,360,NA,121,2,1,2,2,785000,1,2,3,5,1,NA,250,42,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,45-54,No,No,1,1,6,,,,,10,,,,7414,28.47,78700,136,1629,2300,37
2018,549300GWD9H4FQ2VR805,20500,NC,37135,37135010705,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Joint,1,0,2,1,32,1,2,2,1,275000,65,5.5,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,425000,1,3,3,5,1,NA,164,30%-<36%,1,9,2,,,,,2,,,,,2,2,6,,,,,5,,,,,2,2,1,2,2,2,55-64,45-54,Yes,No,1,1,1,,,,,10,,,,4628,32.09,78700,115,1056,1909,43
2018,549300GWD9H4FQ2VR805,20500,NC,37135,37135011902,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,1,2,2,2,635000,69.231,3.125,-0.011,2,4059.7,NA,795,,,360,NA,61,2,2,2,2,925000,1,1,3,5,1,NA,609,<20%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,6,,,,,10,,,,3645,25.68,78700,180,934,1279,35
2018,549300GWD9H4FQ2VR805,20500,NC,37135,37135011204,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,845000,94.861,4.25,-0.499,2,2756.05,NA,795,,,360,NA,NA,2,2,2,2,895000,1,1,3,5,1,NA,230,30%-<36%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,6,,,,,10,,,,3453,26.27,78700,209,1070,1340,31
2018,JJKC32MCHWDI71265Z06,20500,NC,37135,37135010802,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,1,2,1,2,255000,45.45,3.74,-1.53,2,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,555000,1,1,3,5,1,NA,123,20%-<30%,1,1,2,,,,,2,,,,,1,1,5,,,,,5,,,,,1,1,1,2,1,1,>74,>74,Yes,Yes,1,1,6,,,,,10,,,,4629,14.52,78700,106,1648,2053,28
2018,549300MSU5WVAU4ZN645,20500,NC,37135,37135011202,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,705000,80,4.25,0.27,2,3729.8,NA,1225,230,,360,NA,60,2,2,2,2,885000,1,1,3,5,1,NA,257,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,2,1,6,,,,,10,,,,7481,23.61,78700,186,2416,2876,22
2018,549300FOXIQQV5UZD367,20500,NC,37135,37135012201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,425000,80,4.25,-0.138,3,0,NA,0,1917,,360,NA,NA,2,2,2,2,535000,1,1,3,5,1,NA,107,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,2,2,,,,,10,,,,2692,16.01,78700,215,1024,1126,30
2018,549300FOXIQQV5UZD367,20500,NC,37135,37135010901,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,8,2,1,31,1,2,2,2,495000,72.76,4.875,0.463,2,0,NA,0,,,360,NA,NA,2,2,2,2,685000,1,1,3,5,1,NA,196,30%-<36%,1,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,2,2,,,,,10,,,,6088,22.37,78700,94,2005,2357,28
2018,549300FOXIQQV5UZD367,20500,NC,37135,37135011102,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,2,0,2,1,1,1,2,2,2,475000,90,3.875,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,1,2,2,525000,1,1,3,5,1,NA,110,47,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,2,2,,,,,10,,,,6073,30.4,78700,105,1628,2074,27
2018,549300FOXIQQV5UZD367,20500,NC,37135,37135012202,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,31,1,2,2,2,665000,95,4.375,0.335,3,0,NA,0,,,360,NA,60,2,2,2,2,695000,1,1,3,5,1,NA,263,30%-<36%,1,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,2,2,,,,,10,,,,5453,27.53,78700,167,1070,1476,21
2018,549300FOXIQQV5UZD367,20500,NC,37135,37135011101,C,FSA/RHS:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,9,2,4,1,1,2,2,2,185000,101.01,4.375,0.99,3,0,NA,0,1424.24,,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,62,30%-<36%,2,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,2,6,,,,,10,,,,8449,44.22,78700,107,2392,3288,21
2018,549300FOXIQQV5UZD367,20500,NC,37135,37135011102,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,1,8,2,1,1,1,2,2,2,475000,80,3.875,0.368,3,0,NA,0,2962.59,,360,NA,12,2,1,2,2,595000,1,1,3,5,1,NA,112,48,2,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,2,2,,,,,10,,,,6073,30.4,78700,105,1628,2074,27
2018,549300FOXIQQV5UZD367,20500,NC,37135,37135011902,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,1,1,1,2,2,2,155000,79.8,5.125,0.41,3,0,NA,0,790,,360,NA,NA,2,2,2,2,195000,1,1,3,5,1,NA,54,42,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,2,2,,,,,10,,,,3645,25.68,78700,180,934,1279,35
2018,549300R9S3MVDV4MGF56,20500,NC,37135,37135011101,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,5,0,2,2,1,1,2,2,2,125000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,4,NA,9,9,3,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,2,5,3,4,35-44,9999,No,NA,1,3,1,,,,,10,,,,8449,44.22,78700,107,2392,3288,21
2018,549300R9S3MVDV4MGF56,20500,NC,37135,37135011102,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Female,3,0,2,2,31,1,2,2,2,205000,70.056,NA,NA,3,NA,NA,NA,NA,NA,347,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,NA,NA,7,10,3,,,,,3,,,,,3,3,5,,,,,6,,,,,3,3,2,3,3,3,45-54,8888,No,NA,1,3,1,,,,,5,,,,6073,30.4,78700,105,1628,2074,27
2018,549300R9S3MVDV4MGF56,20500,NC,37135,37135011102,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,3,32,1,2,2,2,75000,NA,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,2,NA,9,9,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,>74,9999,Yes,NA,1,3,1,,,,,10,,,,6073,30.4,78700,105,1628,2074,27
2018,549300R9S3MVDV4MGF56,20500,NC,37135,37135011101,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,3,32,1,2,2,2,165000,89.271,4.25,0.192,2,10817.91,NA,3242.1,3242.1,370.66,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,3,45,7,7,2,,,,,2,,,,,3,3,5,,,,,5,,,,,3,3,1,2,3,3,65-74,65-74,Yes,Yes,2,1,1,,,,,10,,,,8449,44.22,78700,107,2392,3288,21
2018,549300R9S3MVDV4MGF56,20500,NC,37135,37135011205,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,5,0,2,2,32,1,2,2,2,275000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,4,NA,9,9,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,45-54,9999,No,NA,1,3,1,,,,,10,,,,7541,51.66,78700,182,1463,2102,20
2018,549300R9S3MVDV4MGF56,20500,NC,37135,37135011102,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,2,2,2,31,1,2,2,2,195000,70.056,4.75,0.851,2,8544.28,NA,4109.55,3610.55,4862.08,347,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,NA,NA,7,10,3,,,,,3,,,,,3,3,6,,,,,6,,,,,3,3,3,3,3,3,45-54,8888,No,NA,1,1,1,,,,,10,,,,6073,30.4,78700,105,1628,2074,27
2018,549300R9S3MVDV4MGF56,20500,NC,37135,37135010801,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,1,2,2,2,31,1,2,2,2,115000,86.523,4.25,NA,2,3951.72,NA,798.85,299.85,2376.41,360,NA,NA,2,2,2,2,135000,1,1,3,5,1,NA,NA,NA,7,7,2,,,,,2,,,,,3,3,3,,,,,3,,,,,3,3,2,1,3,3,55-64,55-64,No,No,1,1,1,,,,,10,,,,4898,30.28,78700,98,1649,2251,25
2018,549300R9S3MVDV4MGF56,20500,NC,37135,37135010801,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,5,0,2,2,32,1,2,2,2,105000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,3,NA,9,9,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,2,5,3,4,55-64,9999,No,NA,1,3,1,,,,,10,,,,4898,30.28,78700,98,1649,2251,25
2018,549300R9S3MVDV4MGF56,20500,NC,37135,37135011101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,1,1,2,1,1,1,2,2,2,105000,80,4.625,0.364,3,4553.61,NA,2425.36,1426.36,,360,NA,NA,2,2,2,2,135000,1,2,3,5,1,NA,4,44,7,10,3,,,,,3,,,,,3,3,6,,,,,6,,,,,3,3,2,3,3,3,35-44,8888,No,NA,1,1,1,,,,,10,,,,8449,44.22,78700,107,2392,3288,21
2018,549300R9S3MVDV4MGF56,20500,NC,37135,37135010801,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,5,0,2,2,32,1,2,2,2,105000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,3,NA,9,9,3,,,,,3,,,,,3,3,6,,,,,6,,,,,3,3,3,3,3,3,55-64,8888,No,NA,1,3,6,,,,,10,,,,4898,30.28,78700,98,1649,2251,25
2018,549300R9S3MVDV4MGF56,20500,NC,37135,37135010902,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,5,0,2,2,1,1,2,2,2,95000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,1,2,2,2,NA,1,1,3,5,1,NA,1,NA,9,9,2,,,,,3,,,,,3,3,3,,,,,6,,,,,3,3,1,3,3,3,25-34,8888,No,NA,1,3,1,,,,,10,,,,4628,36.26,78700,106,1307,1815,25
2018,549300R9S3MVDV4MGF56,20500,NC,37135,37135011102,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,2,2,32,1,2,2,2,195000,69.643,5,1.571,2,9983.99,NA,4705.34,3706.34,138.96,360,NA,NA,2,2,2,2,285000,1,1,3,5,1,NA,5,49,7,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,2,5,3,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,6073,30.4,78700,105,1628,2074,27
2018,549300R9S3MVDV4MGF56,20500,NC,37135,37135010801,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,4,0,2,2,32,1,2,2,2,155000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,2,1,1,1,1,NA,5,NA,9,9,2,,,,,2,,,,,3,3,5,,,,,5,,,,,3,3,1,2,3,3,65-74,55-64,Yes,No,1,3,1,,,,,10,,,,4898,30.28,78700,98,1649,2251,25
2018,549300R9S3MVDV4MGF56,20500,NC,37135,37135011101,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,2,0,2,2,31,1,2,2,2,105000,86.583,4.75,1.496,3,NA,NA,NA,NA,NA,300,NA,NA,2,2,2,2,125000,1,1,3,5,1,NA,4,47,7,7,2,,,,,2,,,,,3,3,3,,,,,3,,,,,3,3,1,2,3,3,65-74,55-64,Yes,Yes,1,3,1,,,,,10,,,,8449,44.22,78700,107,2392,3288,21
2018,549300R9S3MVDV4MGF56,20500,NC,37135,37135011101,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,2,2,3,32,1,2,2,2,215000,93.478,4.75,0.318,2,4565.44,NA,2195.25,2096.25,325,360,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,3,50%-60%,7,10,2,,,,,3,,,,,3,3,3,,,,,6,,,,,3,3,2,3,3,3,55-64,8888,Yes,NA,2,1,1,,,,,10,,,,8449,44.22,78700,107,2392,3288,21
2018,549300R9S3MVDV4MGF56,20500,NC,37135,37135010801,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,2,32,1,2,2,2,125000,108.182,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,115000,1,1,3,5,1,NA,4,44,7,10,2,,,,,3,,,,,3,3,5,,,,,8,,,,,3,4,2,5,3,4,55-64,9999,No,NA,1,3,1,,,,,4,,,,4898,30.28,78700,98,1649,2251,25
2018,549300R9S3MVDV4MGF56,20500,NC,37135,37135010801,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Male,5,0,2,2,32,1,2,2,2,155000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,2,1,1,1,1,NA,4,NA,9,9,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,65-74,9999,Yes,NA,1,3,1,,,,,10,,,,4898,30.28,78700,98,1649,2251,25
2018,549300R9S3MVDV4MGF56,20500,NC,37135,37135011000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,32,1,2,2,2,205000,77.227,4.875,0.651,2,6711.39,NA,4850.07,3851.07,,360,NA,NA,2,2,2,2,265000,1,1,3,5,1,NA,10,30%-<36%,7,7,2,,,,,2,,,,,3,3,5,,,,,5,,,,,3,3,1,2,3,3,35-44,25-34,No,No,1,1,1,,,,,10,,,,7096,20.03,78700,106,2002,3009,41
2018,549300KDZ1H5P9KKIW38,20500,NC,37135,37135011101,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,4,0,2,2,31,1,2,2,2,145000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,49,NA,9,9,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,3,6,,,,,10,,,,8449,44.22,78700,107,2392,3288,21
2018,549300KDZ1H5P9KKIW38,20500,NC,37135,37135010802,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,9,2,3,32,1,2,2,2,125000,86.49,4,0.058,2,2258.04,NA,1154.56,,156.25,360,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,38,44,7,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,4629,14.52,78700,106,1648,2053,28
2018,254900K3H3XMRQNU9F32,20500,NC,37135,37135010802,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,2,1,1,2,2,2,215000,96.5,4.375,1.61,2,8663.69,NA,3163.73,2637.46,14.55,360,NA,NA,2,2,2,2,215000,1,1,3,5,1,NA,84,20%-<30%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,3,,,,,10,,,,4629,14.52,78700,106,1648,2053,28
2018,254900K3H3XMRQNU9F32,20500,NC,37135,37135010801,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,2,0,2,2,32,1,2,2,2,85000,NA,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,44,NA,9,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,3,6,,,,,10,,,,4898,30.28,78700,98,1649,2251,25
2018,KWYT8OG5TS2HT583WG93,20500,NC,37135,37135011204,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,1,2,1,31,1,2,2,2,425000,NA,4.5,NA,2,2925.87,NA,1015,,500,360,NA,NA,2,2,2,2,515000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,3453,26.27,78700,209,1070,1340,31
2018,KWYT8OG5TS2HT583WG93,20500,NC,37135,37135012202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,1,2,1,31,1,2,2,2,335000,NA,3.875,NA,2,1605.26,NA,0,,1375,240,NA,NA,2,2,2,2,465000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,5453,27.53,78700,167,1070,1476,21
2018,KWYT8OG5TS2HT583WG93,20500,NC,37135,37135010902,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,1,2,1,31,1,2,2,2,85000,NA,4.25,NA,2,2929.13,NA,1449.25,434.25,,360,NA,NA,2,2,2,2,275000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,4628,36.26,78700,106,1307,1815,25
2018,KWYT8OG5TS2HT583WG93,20500,NC,37135,37135011205,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,3,2,1,1,1,2,2,2,95000,NA,3.375,NA,2,2376.9,NA,674,,4.4,180,NA,NA,2,2,2,2,125000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,7541,51.66,78700,182,1463,2102,20
2018,KWYT8OG5TS2HT583WG93,20500,NC,37135,37135011901,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,1,2,1,1,1,2,2,2,265000,NA,3.375,NA,2,2924.9,NA,1015,,919.75,180,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,5351,33.81,78700,170,1218,1556,29
2018,KWYT8OG5TS2HT583WG93,20500,NC,37135,37135011202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,3,2,1,32,1,2,2,2,195000,NA,4.75,NA,2,3284.8,NA,1747,732,500,240,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,7481,23.61,78700,186,2416,2876,22
2018,KWYT8OG5TS2HT583WG93,20500,NC,37135,37135010801,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,9,2,1,5,1,2,2,2,85000,NA,5.5,NA,2,NA,NA,NA,NA,NA,362,NA,NA,2,2,2,2,95000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,4898,30.28,78700,98,1649,2251,25
2018,KWYT8OG5TS2HT583WG93,20500,NC,37135,37135012201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,3,2,1,1,1,2,2,2,135000,NA,3.75,NA,2,3854.04,NA,1915,825,546.5,180,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,2692,16.01,78700,215,1024,1126,30
2018,KWYT8OG5TS2HT583WG93,20500,NC,37135,37135010701,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,9,2,1,5,1,2,2,2,135000,NA,8.1,NA,2,NA,NA,NA,NA,NA,363,NA,NA,2,2,2,2,205000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,2029,38.74,78700,169,616,813,33
2018,KWYT8OG5TS2HT583WG93,20500,NC,37135,37135011800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,3,2,1,1,1,2,2,2,275000,NA,4.625,NA,2,5218.7,NA,3404.95,,1500,180,NA,NA,2,2,2,2,525000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,3490,29,78700,146,654,920,35
2018,549300F6Y1YO2YXN6135,20500,NC,37135,37135010902,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,6,5,2,1,1,1,2,2,2,555000,NA,4.75,NA,2,3280.87,NA,895,,,360,NA,NA,2,2,2,2,695000,1,1,3,5,1,NA,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,3,3,6,,,,,10,,,,4628,36.26,78700,106,1307,1815,25
2018,549300RD5IG88VPO6P22,20500,NC,37135,37135011205,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,3,2,1,1,1,2,2,2,285000,70.37,3.875,0.091,2,4430.23,NA,2909.95,1615.95,NA,180,NA,NA,2,2,2,2,405000,1,1,3,5,1,NA,100,30%-<36%,2,10,2,,,,,5,,,,,2,4,21,27,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,2,2,6,,,,,10,,,,7541,51.66,78700,182,1463,2102,20
2018,549300XQVJ1XBNFA5536,0,NC,37135,NA,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Hispanic or Latino,White,Male,5,0,2,1,1,1,2,2,2,35000,NA,NA,NA,3,NA,NA,NA,NA,NA,276,NA,NA,2,2,2,2,NA,2,1,2,3,1,NA,38,NA,9,9,1,14,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,1,1,6,,,,,10,,,,0,0,0,0,0,0,0
2018,549300XQVJ1XBNFA5536,20500,NC,37135,37135011101,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,2,0,2,1,1,1,2,2,2,115000,NA,7.24,3.77,3,NA,NA,NA,NA,NA,276,NA,NA,2,2,2,2,125000,2,1,2,4,1,NA,78,50%-60%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,25-34,55-64,No,Yes,1,1,6,,,,,10,,,,8449,44.22,78700,107,2392,3288,21
2018,549300XQVJ1XBNFA5536,20500,NC,37135,37135011101,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,115000,NA,7.74,3.548,2,NA,3353.89,NA,NA,NA,276,NA,NA,2,2,2,2,125000,2,1,2,4,1,NA,90,50%-60%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,25-34,55-64,No,Yes,1,1,6,,,,,10,,,,8449,44.22,78700,107,2392,3288,21
