activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2018,549300SJTLYB6ZWKPR88,20500,NC,37135,37135010802,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,31,2,2,1,2,75000.0,84.17,4.5,-0.6,2,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,285000,1,1,3,5,1,NA,75,39,3,3,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,6,,,,,10,,,,4629,14.5199999999999996,78700,106,1648,2053,28
2018,549300SJTLYB6ZWKPR88,20500,NC,37135,37135011204,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,4,1,2,1,2,15000.0,5.99,4.5,-0.58,2,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,235000,1,1,3,5,1,NA,15,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,3453,26.2699999999999996,78700,209,1070,1340,31
2018,549300ZMO1A0DHCESP30,20500,NC,37135,37135010901,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,6,2,1,31,1,2,2,2,415000.0,77.57,4.75,0.369,2,2851.21,NA,970.0,,,360,NA,NA,2,2,2,2,535000,1,1,3,5,1,NA,98,43,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,6088,22.370000000000001,78700,94,2005,2357,28
2018,549300ZMO1A0DHCESP30,20500,NC,37135,37135011000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,1,1,1,2,2,2,195000.0,90.0,4.75,0.439,2,2609.28,NA,732.06,,,360,NA,NA,2,2,2,2,215000,1,1,3,5,1,NA,101,39,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,2,,,,,10,,,,7096,20.0300000000000011,78700,106,2002,3009,41
2018,549300ZMO1A0DHCESP30,20500,NC,37135,37135012201,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,1,1,1,2,2,2,165000.0,70.0,5.625,NA,2,2692.63,NA,766.56,,,360,NA,NA,2,2,2,2,235000,1,3,3,5,2,NA,185,37,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,2692,16.0100000000000016,78700,215,1024,1126,30
2018,549300ZMO1A0DHCESP30,20500,NC,37135,37135010902,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,1,1,1,2,2,2,375000.0,95.0,4.75,0.345,2,7964.06,NA,970.0,,,360,NA,NA,2,2,2,2,395000,1,1,3,5,1,NA,162,41,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,4628,36.259999999999998,78700,106,1307,1815,25
2018,549300ZMO1A0DHCESP30,20500,NC,37135,37135011500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,1,32,1,2,2,2,455000.0,74.893,4.625,0.611,2,4041.95,NA,2102.75,1132.75,445.0,240,NA,NA,2,2,2,2,605000,1,1,3,5,1,NA,256,<20%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,1875,20.9100000000000001,78700,210,487,708,53
2018,549300JQALY53TH22D13,20500,NC,37135,37135010703,NA,Conventional:First Lien,Multifamily:Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,1,2,1,32,1,2,2,1,4625000.0,57.04,4.82,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,1,2,8105000,1,3,3,5,100-149,100,NA,NA,9,9,4,,,,,4,,,,,3,3,7,,,,,7,,,,,3,3,4,4,3,3,8888,8888,NA,NA,1,1,6,,,,,10,,,,6451,51.7299999999999969,78700,67,303,900,38
2018,549300RDSL2X3NXE5U60,20500,NC,37135,37135011203,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,4,0,2,2,32,1,1,2,2,85000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,NA,1,1,3,5,1,NA,29,NA,9,9,2,,,,,2,,,,,1,1,3,,,,,3,,,,,1,1,1,2,1,1,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,5678,15.25,78700,110,1840,2562,29
2018,549300VZVN841I2ILS84,20500,NC,37135,37135011000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,285000.0,74.026,4.625,0.488,2,4920.33,NA,3044.15,2049.15,NA,360,NA,NA,2,2,2,2,385000,1,1,3,5,1,NA,186,43,2,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,45-54,No,No,1,1,2,,,,,10,,,,7096,20.0300000000000011,78700,106,2002,3009,41
2018,549300VZVN841I2ILS84,20500,NC,37135,37135011300,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,6,2,1,1,1,2,2,2,165000.0,95.0,5.875,2.09,2,5408.37,NA,3133.75,NA,400.0,360,NA,NA,2,2,2,2,175000,1,1,3,5,1,NA,51,39,2,10,1,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,<25,9999,No,NA,1,1,2,,,,,10,,,,3119,28.4699999999999989,78700,51,164,968,41
2018,549300VZVN841I2ILS84,20500,NC,37135,37135010801,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,4,0,2,3,32,1,2,2,2,235000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,72,NA,9,9,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,2,1,2,2,55-64,55-64,No,No,1,3,1,,,,,10,,,,4898,30.2800000000000011,78700,98,1649,2251,25
2018,549300VZVN841I2ILS84,20500,NC,37135,37135011101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,2,0,2,1,1,1,2,2,2,115000.0,97.0,4.875,1.035,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,125000,1,1,3,5,1,NA,31,44,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,<25,9999,No,NA,1,1,1,,,,,10,,,,8449,44.2199999999999989,78700,107,2392,3288,21
2018,549300VZVN841I2ILS84,20500,NC,37135,37135010801,C,FHA:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,Black or African American,Female,4,0,2,2,31,1,2,2,2,85000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,2,1,1,1,1,NA,39,NA,9,9,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,1,,,,,10,,,,4898,30.2800000000000011,78700,98,1649,2251,25
2018,549300VZVN841I2ILS84,20500,NC,37135,37135011902,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Female,4,0,2,1,1,1,2,2,2,145000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,121,2,2,2,2,NA,1,1,3,5,1,NA,54,NA,9,9,2,,,,,5,,,,,2,4,4,44,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,3,6,,,,,10,,,,3645,25.6799999999999997,78700,180,934,1279,35
2018,549300VZVN841I2ILS84,20500,NC,37135,37135011101,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,235000.0,98.2,4.375,1.143,2,10643.98,NA,4723.77,3133.77,80.0,360,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,95,20%-<30%,8,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,8449,44.2199999999999989,78700,107,2392,3288,21
2018,549300VZVN841I2ILS84,20500,NC,37135,37135011101,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,71,2,2,1,1,2,2,2,145000.0,98.0,5.5,2.082,2,NA,NA,2042.31,,,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,50,45,2,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,1,,,,,10,,,,8449,44.2199999999999989,78700,107,2392,3288,21
2018,549300VZVN841I2ILS84,20500,NC,37135,37135011203,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,3,32,1,2,2,2,245000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,48,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,>74,55-64,Yes,No,1,3,1,,,,,10,,,,5678,15.25,78700,110,1840,2562,29
2018,549300VZVN841I2ILS84,20500,NC,37135,37135011101,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,32,1,2,2,2,125000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,62,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,3,1,,,,,10,,,,8449,44.2199999999999989,78700,107,2392,3288,21
2018,549300VZVN841I2ILS84,20500,NC,37135,37135010902,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,2,1,2,1,1,2,2,2,305000.0,96.5,4.875,1.325,2,NA,NA,1755.96,760.96,NA,360,NA,NA,2,2,2,2,315000,1,1,3,5,1,NA,93,47,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,4628,36.259999999999998,78700,106,1307,1815,25
2018,549300VZVN841I2ILS84,20500,NC,37135,37135010701,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,2,32,1,2,2,2,265000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,32,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,3,6,,,,,10,,,,2029,38.740000000000002,78700,169,616,813,33
2018,549300VZVN841I2ILS84,20500,NC,37135,37135011000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,325000.0,80.0,4.5,-0.17,2,3604.0,NA,1490.0,,,360,NA,NA,2,2,2,2,405000,1,1,3,5,1,NA,191,20%-<30%,1,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,2,,,,,10,,,,7096,20.0300000000000011,78700,106,2002,3009,41
2018,549300VZVN841I2ILS84,20500,NC,37135,37135011102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,31,1,2,2,2,155000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,53,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,3,1,,,,,10,,,,6073,30.3999999999999986,78700,105,1628,2074,27
2018,549300VZVN841I2ILS84,20500,NC,37135,37135011204,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,6,2,1,1,1,2,2,2,335000.0,78.7,4.125,0.036,2,5508.85,NA,3110.0,2115.0,174.68,360,NA,NA,2,2,2,2,435000,1,1,3,5,1,NA,250,20%-<30%,2,8,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,55-64,No,No,1,1,1,,,,,10,,,,3453,26.2699999999999996,78700,209,1070,1340,31
2018,549300VZVN841I2ILS84,20500,NC,37135,37135010801,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,3,32,1,2,2,2,235000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,72,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,55-64,55-64,No,No,1,3,1,,,,,10,,,,4898,30.2800000000000011,78700,98,1649,2251,25
2018,549300VZVN841I2ILS84,20500,NC,37135,37135011203,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,32,1,2,2,2,245000.0,90.996,5.125,0.931,2,NA,NA,4154.04,2760.04,NA,360,NA,NA,2,2,2,2,265000,1,1,3,5,1,NA,48,41,2,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,>74,55-64,Yes,No,1,1,1,,,,,10,,,,5678,15.25,78700,110,1840,2562,29
2018,549300VZVN841I2ILS84,20500,NC,37135,37135011203,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,2,32,1,2,2,2,245000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,48,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,>74,55-64,Yes,No,1,3,1,,,,,10,,,,5678,15.25,78700,110,1840,2562,29
2018,549300BLL6VL7AXWYP56,20500,NC,37135,37135011202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,4,0,2,1,1,1,2,2,2,405000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,200,NA,9,9,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,3,1,,,,,10,,,,7481,23.6099999999999994,78700,186,2416,2876,22
2018,549300BLL6VL7AXWYP56,20500,NC,37135,37135011203,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,1,1,2,2,2,315000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,0,NA,9,9,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,3,1,,,,,10,,,,5678,15.25,78700,110,1840,2562,29
2018,549300BLL6VL7AXWYP56,20500,NC,37135,37135012100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,1,1,1,1,1,2,2,2,135000.0,54.167,4.25,0.507,2,2897.51,NA,1225.0,NA,NA,180,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,110,<20%,2,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,7414,28.4699999999999989,78700,136,1629,2300,37
2018,549300BLL6VL7AXWYP56,20500,NC,37135,37135011102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,185000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,90,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,<25,<25,No,No,1,3,1,,,,,10,,,,6073,30.3999999999999986,78700,105,1628,2074,27
2018,549300BLL6VL7AXWYP56,20500,NC,37135,37135011202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,1,1,1,1,2,2,2,135000.0,17.931,4.5,0.716,2,3443.43,NA,1225.0,NA,NA,180,NA,NA,2,2,2,2,725000,1,1,3,5,1,NA,140,<20%,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,1,,,,,10,,,,7481,23.6099999999999994,78700,186,2416,2876,22
2018,549300BLL6VL7AXWYP56,20500,NC,37135,37135010706,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,72,1,2,1,1,2,2,2,145000.0,96.5,4.375,1.124,2,5467.53,NA,1122.0,NA,NA,360,NA,NA,2,2,2,2,145000,1,1,3,5,1,NA,68,20%-<30%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,3498,13.3499999999999996,78700,195,1085,1276,23
2018,549300OPCWU6E72WUT29,20500,NC,37135,37135011800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,2,1,1,1,2,2,255000.0,NA,5.06,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,435000,1,1,3,5,1,NA,35,NA,9,9,2,,,,,2,,,,,3,3,5,,,,,5,,,,,3,3,2,1,3,3,65-74,>74,Yes,Yes,1,1,6,,,,,10,,,,3490,29,78700,146,654,920,35
2018,549300OPCWU6E72WUT29,20500,NC,37135,37135011800,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,2,1,1,1,2,2,225000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,44,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,6,,,,,10,,,,3490,29,78700,146,654,920,35
2018,54930072FD7HWWJL4E65,20500,NC,37135,37135011000,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,5,0,2,1,31,1,1111,1111,1111,115000.0,Exempt,Exempt,Exempt,3,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,Exempt,1111,1111,1111,1111,Exempt,1,1,1111,1111,1,Exempt,80,Exempt,1111,1111,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1111,1111,1111,,,,,1111,,,,7096,20.0300000000000011,78700,106,2002,3009,41
2018,213800QUAI2VH5YM6310,20500,NC,37135,37135010901,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,2,4,1,2,2,2,145000.0,134.259,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,1,2,105000,1,1,3,5,1,NA,36,>60%,1,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,2,5,3,4,25-34,9999,No,NA,1,1,3,,,,,4,,,,6088,22.370000000000001,78700,94,2005,2357,28
2018,213800QUAI2VH5YM6310,20500,NC,37135,37135010801,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,3,0,2,2,4,1,2,2,2,135000.0,84.375,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,1,2,165000,1,1,3,5,1,NA,0,>60%,3,10,2,,,,,5,,,,,3,4,3,,,,,8,,,,,3,4,1,5,3,4,55-64,9999,No,NA,1,1,6,,,,,3,,,,4898,30.2800000000000011,78700,98,1649,2251,25
2018,JJKC32MCHWDI71265Z06,20500,NC,37135,37135010802,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,2,2,2,1,2,65000.0,78.39,NA,NA,3,NA,NA,NA,NA,NA,300,NA,1,2,1,1,2,415000,1,1,3,5,1,NA,37,>60%,1,10,2,,,,,5,,,,,1,4,5,,,,,8,,,,,1,4,1,5,1,4,55-64,9999,Yes,NA,1,1,6,,,,,1,,,,4629,14.5199999999999996,78700,106,1648,2053,28
2018,213800QUAI2VH5YM6310,20500,NC,37135,37135011202,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,3,0,2,2,4,1,2,2,2,95000.0,52.941,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,1,2,175000,1,1,3,5,1,NA,6,>60%,1,10,2,,,,,5,,,,,3,4,3,,,,,8,,,,,3,4,2,5,3,4,55-64,9999,No,NA,1,1,6,,,,,3,,,,7481,23.6099999999999994,78700,186,2416,2876,22
2018,213800QUAI2VH5YM6310,20500,NC,37135,37135011102,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,4,0,2,2,4,1,2,2,2,135000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,1,2,NA,1,1,3,5,1,NA,23,NA,9,9,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,2,5,3,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,6073,30.3999999999999986,78700,105,1628,2074,27
2018,213800QUAI2VH5YM6310,20500,NC,37135,37135011000,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,2,1,1,2,2,2,175000.0,96.5,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,1,2,175000,1,1,3,5,1,NA,64,38,2,9,2,,,,,2,,,,,3,3,5,,,,,5,,,,,3,3,2,1,3,3,<25,<25,No,No,1,1,6,,,,,3,,,,7096,20.0300000000000011,78700,106,2002,3009,41
2018,213800QUAI2VH5YM6310,20500,NC,37135,37135011902,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,4,0,2,1,1,1,2,2,2,665000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,1,2,NA,1,1,3,5,1,NA,240,NA,9,9,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,55-64,9999,No,NA,1,1,1,,,,,10,,,,3645,25.6799999999999997,78700,180,934,1279,35
2018,213800QUAI2VH5YM6310,20500,NC,37135,37135011204,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,2,2,2,32,1,2,2,2,285000.0,85.0,4.99,1.181,2,8815.03,NA,1332.78,576.01,175.0,360,NA,NA,2,2,1,2,335000,1,1,3,5,1,NA,187,36,1,9,2,,,,,2,,,,,3,3,5,,,,,5,,,,,3,3,2,1,3,3,35-44,35-44,No,No,1,1,3,,,,,10,,,,3453,26.2699999999999996,78700,209,1070,1340,31
2018,213800QUAI2VH5YM6310,20500,NC,37135,37135010801,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,2,2,2,32,1,2,2,2,135000.0,73.864,5.125,1.499,2,6619.38,NA,2314.82,1984.13,1.65,360,NA,NA,2,2,1,2,175000,1,1,3,5,1,NA,31,38,3,10,2,,,,,5,,,,,3,4,3,,,,,8,,,,,3,4,1,5,3,4,55-64,9999,Yes,NA,1,1,3,,,,,10,,,,4898,30.2800000000000011,78700,98,1649,2251,25
2018,213800QUAI2VH5YM6310,20500,NC,37135,37135010901,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,32,1,2,2,2,435000.0,80.0,5.5,0.939,2,8093.65,NA,5470.0,4376.0,21.08,360,NA,NA,2,2,1,2,545000,1,1,3,5,1,NA,215,20%-<30%,3,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,1,5,3,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,6088,22.370000000000001,78700,94,2005,2357,28
2018,213800QUAI2VH5YM6310,20500,NC,37135,37135010704,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Male,4,0,2,3,32,1,2,2,2,325000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,1,2,NA,1,1,3,5,1,NA,80,NA,9,9,2,,,,,5,,,,,3,4,6,,,,,8,,,,,3,4,1,5,3,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,5741,40.9699999999999989,78700,86,960,1471,30
2018,213800QUAI2VH5YM6310,20500,NC,37135,37135011901,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,2,4,1,2,2,2,385000.0,82.5,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,1,2,465000,1,1,3,5,1,NA,130,49,3,10,2,,,,,5,,,,,3,4,5,,,,,8,,,,,3,4,2,5,3,4,45-54,9999,No,NA,1,1,6,,,,,3,4,,,5351,33.8100000000000023,78700,170,1218,1556,29
2018,549300JOT0D4J0SZIK67,20500,NC,37135,37135011102,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Joint,6,2,2,3,32,1,2,2,2,385000.0,NA,3.75,NA,2,15.0,NA,NA,,,180,NA,NA,2,2,2,2,435000,1,1,3,5,1,NA,204,NA,9,9,3,,,,,3,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,35-44,No,No,3,3,6,,,,,10,,,,6073,30.3999999999999986,78700,105,1628,2074,27
